OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500956,Sample-Routine,Water,Surface Water,1975-04-28,11:15:00,AKDT,,,,,,,,,,,,,USGS-694142145063301,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,107,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500952,Sample-Routine,Water,Surface Water,1975-08-12,13:45:00,AKDT,,,,,,,,,,,,,USGS-693737146013801,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,264,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500964,Sample-Routine,Water,Surface Water,1975-08-10,09:30:00,AKDT,,,,,,,,,,,,,USGS-695225145120000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,98,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500961,Sample-Routine,Water,Surface Water,1975-08-10,12:30:00,AKDT,,,,,,,,,,,,,USGS-694733144490000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,92,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500951,Sample-Routine,Water,Surface Water,1975-04-28,12:45:00,AKDT,,,,,,,,,,,,,USGS-693737146013801,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,76,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500963,Sample-Routine,Water,Surface Water,1975-08-12,16:00:00,AKDT,,,,,,,,,,,,,USGS-695038146271000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,88,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600316,Sample-Routine,Water,Surface Water,1976-08-23,14:00:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,130,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600828,Sample-Routine,Water,Surface Water,1976-02-05,,,,,,,,,,,,,,,USGS-701310148270000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,699,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600833,Sample-Routine,Water,Surface Water,1976-04-18,14:30:00,AKST,,,,,,,,,,,,,USGS-704135155270000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,199,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600295,Sample-Routine,Water,Surface Water,1976-06-16,21:30:00,AKDT,,,,,,,,,,,,,USGS-15798700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,20,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600294,Sample-Routine,Water,Surface Water,1976-06-13,11:00:00,AKDT,,,,,,,,,,,,,USGS-15798700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,4,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600830,Sample-Routine,Water,Surface Water,1976-04-19,13:30:00,AKST,,,,,,,,,,,,,USGS-703606153300000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,123,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600296,Sample-Routine,Water,Surface Water,1976-07-06,10:30:00,AKDT,,,,,,,,,,,,,USGS-15798700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,22,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600314,Sample-Routine,Water,Surface Water,1976-09-28,15:00:00,AKDT,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,65,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600307,Sample-Routine,Water,Surface Water,1976-06-12,16:30:00,AKDT,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,12,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600301,Sample-Routine,Water,Surface Water,1976-02-06,11:30:00,AKST,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,167,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600297,Sample-Routine,Water,Surface Water,1976-04-18,12:00:00,AKST,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,185,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700464,Sample-Routine,Water,Surface Water,1976-11-03,15:00:00,AKST,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,100,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600312,Sample-Routine,Water,Surface Water,1976-08-23,16:00:00,AKDT,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,79,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600310,Sample-Routine,Water,Surface Water,1976-07-23,17:45:00,AKDT,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,57,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701163,Sample-Routine,Water,Surface Water,1977-07-24,12:30:00,AKDT,,,,,,,,,,,,,USGS-704642155460000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,26,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701213,Sample-Routine,Water,Surface Water,1977-07-15,19:05:00,AKDT,,,,,,,,,,,,,USGS-711009155390000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,40,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700948,Sample-Routine,Water,Surface Water,1977-08-03,16:50:00,AKDT,,,,,,,,,,,,,USGS-692618154481800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,75,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701071,Sample-Routine,Water,Surface Water,1977-07-30,18:00:00,AKDT,,,,,,,,,,,,,USGS-702012155401200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,63,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701216,Sample-Routine,Water,Surface Water,1977-07-22,10:15:00,AKDT,,,,,,,,,,,,,USGS-711017155531200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,111,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701155,Sample-Routine,Water,Surface Water,1977-07-15,13:50:00,AKDT,,,,,,,,,,,,,USGS-704426155033800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,57,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701079,Sample-Routine,Water,Surface Water,1977-07-30,17:55:00,AKDT,,,,,,,,,,,,,USGS-702300155421200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,34,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701104,Sample-Routine,Water,Surface Water,1977-07-27,10:15:00,AKDT,,,,,,,,,,,,,USGS-703138155143600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,64,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701197,Sample-Routine,Water,Surface Water,1977-07-15,12:10:00,AKDT,,,,,,,,,,,,,USGS-705601154490000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,3,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700976,Sample-Routine,Water,Surface Water,1977-07-23,10:15:00,AKDT,,,,,,,,,,,,,USGS-694842155260000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,112,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700977,Sample-Routine,Water,Surface Water,1977-07-23,11:45:00,AKDT,,,,,,,,,,,,,USGS-695130155213000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,74,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701186,Sample-Routine,Water,Surface Water,1977-07-15,15:05:00,AKDT,,,,,,,,,,,,,USGS-705225155043200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,21,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701084,Sample-Routine,Water,Surface Water,1977-07-30,17:00:00,AKDT,,,,,,,,,,,,,USGS-702418155501200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,43,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701215,Sample-Routine,Water,Surface Water,1977-07-05,09:30:00,AKDT,,,,,,,,,,,,,USGS-711017155531200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,15,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700981,Sample-Routine,Water,Surface Water,1977-07-23,13:10:00,AKDT,,,,,,,,,,,,,USGS-695230155253000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,75,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701174,Sample-Routine,Water,Surface Water,1977-08-02,17:20:00,AKDT,,,,,,,,,,,,,USGS-704900153223000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,84,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701183,Sample-Routine,Water,Surface Water,1977-08-02,15:30:00,AKDT,,,,,,,,,,,,,USGS-705100153180000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,54,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701112,Sample-Routine,Water,Surface Water,1977-07-28,12:15:00,AKDT,,,,0.0,feet,,,,,,,,USGS-703300153094200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,68,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700982,Sample-Routine,Water,Surface Water,1977-08-03,10:10:00,AKDT,,,,,,,,,,,,,USGS-695354153215400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,81,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700957,Sample-Routine,Water,Surface Water,1977-08-03,10:45:00,AKDT,,,,,,,,,,,,,USGS-693506153144200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,123,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700939,Sample-Routine,Water,Surface Water,1977-08-03,18:20:00,AKDT,,,,,,,,,,,,,USGS-691636153252400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,17,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701005,Sample-Routine,Water,Surface Water,1977-07-31,17:00:00,AKDT,,,,0.5,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-700042153040000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,46,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701048,Sample-Routine,Water,Surface Water,1977-07-31,18:55:00,AKDT,,,,,,,,,,,,,USGS-701312153103000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,75,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700968,Sample-Routine,Water,Surface Water,1977-08-03,10:35:00,AKDT,,,,,,,,,,,,,USGS-693942153023600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,76,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700970,Sample-Routine,Water,Surface Water,1977-08-03,13:15:00,AKDT,,,,,,,,,,,,,USGS-694536152540600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,11,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700967,Sample-Routine,Water,Surface Water,1977-08-03,11:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-693906152570000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,150,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701065,Sample-Routine,Water,Surface Water,1977-07-31,19:00:00,AKDT,,,,,,,,,,,,,USGS-701824153032400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,49,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701022,Sample-Routine,Water,Surface Water,1977-07-31,17:30:00,AKDT,,,,,,,,,,,,,USGS-700654153000000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,72,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701223,Sample-Routine,Water,Surface Water,1977-07-14,21:10:00,AKDT,,,,,,,,,,,,,USGS-711422156462400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,12,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701222,Sample-Routine,Water,Surface Water,1977-07-15,20:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-711419156221400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,17,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701221,Sample-Routine,Water,Surface Water,1977-07-15,20:55:00,AKDT,,,,,,,,,,,,,USGS-711415156213000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,14,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701209,Sample-Routine,Water,Surface Water,1977-07-16,19:55:00,AKDT,,,,,,,,,,,,,USGS-710535156232200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,16,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701210,Sample-Routine,Water,Surface Water,1977-07-04,08:50:00,AKDT,,,,,,,,,,,,,USGS-710545157040000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,27,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701206,Sample-Routine,Water,Surface Water,1977-07-16,21:10:00,AKDT,,,,,,,,,,,,,USGS-710329156354000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,2,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701212,Sample-Routine,Water,Surface Water,1977-07-16,20:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-710746156312400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,16,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701220,Sample-Routine,Water,Surface Water,1977-07-15,19:50:00,AKDT,,,,,,,,,,,,,USGS-711328156182100,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,11,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701231,Sample-Routine,Water,Surface Water,1977-07-15,21:05:00,AKDT,,,,,,,,,,,,,USGS-711626156292800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,3,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701218,Sample-Routine,Water,Surface Water,1977-07-05,10:20:00,AKDT,,,,,,,,,,,,,USGS-711045156290000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,7,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701042,Sample-Routine,Water,Surface Water,1977-07-31,12:05:00,AKDT,,,,,,,,,,,,,USGS-701130152323000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,73,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701077,Sample-Routine,Water,Surface Water,1977-07-30,09:55:00,AKDT,,,,,,,,,,,,,USGS-702224151164200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,60,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701076,Sample-Routine,Water,Surface Water,1977-07-30,13:55:00,AKDT,,,,,,,,,,,,,USGS-702218152264200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,71,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701061,Sample-Routine,Water,Surface Water,1977-07-29,17:20:00,AKDT,,,,,,,,,,,,,USGS-701724151101200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,73,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701100,Sample-Routine,Water,Surface Water,1977-07-29,18:10:00,AKDT,,,,,,,,,,,,,USGS-703100152233600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,43,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701102,Sample-Routine,Water,Surface Water,1977-07-29,18:15:00,AKDT,,,,,,,,,,,,,USGS-703118152263000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,24,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701016,Sample-Routine,Water,Surface Water,1977-07-31,09:25:00,AKDT,,,,,,,,,,,,,USGS-700336152245400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,64,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701074,Sample-Routine,Water,Surface Water,1977-07-30,14:00:00,AKDT,,,,,,,,,,,,,USGS-702148152291800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,66,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701054,Sample-Routine,Water,Surface Water,1977-07-31,12:15:00,AKDT,,,,,,,,,,,,,USGS-701436152244800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,80,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701046,Sample-Routine,Water,Surface Water,1977-07-31,10:45:00,AKDT,,,,,,,,,,,,,USGS-701254152213600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,59,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700959,Sample-Routine,Water,Surface Water,1977-08-03,13:40:00,AKDT,,,,,,,,,,,,,USGS-693606152014200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,41,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701043,Sample-Routine,Water,Surface Water,1977-07-31,10:35:00,AKDT,,,,,,,,,,,,,USGS-701148152161800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,39,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700940,Sample-Routine,Water,Surface Water,1977-08-05,08:30:00,AKDT,,,,,,,,,,,,,USGS-691924152340600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,78,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
