OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-AK,USGS Alaska Water Science Center,USGS-695354153215400,UNNAMED LK 7 MI N OF KEY C NR UMIAT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,69.89793720000000,-153.3681076000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-695354154363000,UNNAMED C NR IKPIKPUK R NR UMIAT AK,Stream,,19060204,,,,,69.89792300000000,-154.6114825000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-695912154040000,UNNAMED LK 4.5 MI E OF VABM 235 FACT NR UMIAT AK,"Lake, Reservoir, Impoundment",,19060204,,,,,69.98626630000000,-154.0698120000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-695924143420301,UNNAMED LAKE 9.6 MI SE OF KAKTOVIK AK,"Lake, Reservoir, Impoundment",,19060502,,,,,69.99000000000000,-143.7008333000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,109,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-695955143005300,UNNAMED LK NR KAKTOVIK AK,"Lake, Reservoir, Impoundment",,19060503,,,,,69.99844780000000,-143.0174706000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700036153543600,UNNAMED LK 3 MI E OF VABM 297 FLO NR UMIAT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.00960200000000,-153.9131448000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700042153040000,UNNAMED LK 22.5 MI E OF VABM 297 FLO NR UMIAT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.01127860000000,-153.0697813000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700054153391200,UNNAMED LK 9 MI E OF VABM 297 FLO NR UMIAT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.01460499000000,-153.6564713000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700137145312600,UNNAMED LK NR CANNING R DELTA NR KAKTOVIK AK,"Lake, Reservoir, Impoundment",,19060501,,,,,70.02673480000000,-145.5267313000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700150147180500,KAVIK R NR DEADHORSE AK,Stream,,19060403,,,,,70.03030417000000,-147.3043298000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700210143134000,UNNAMED LK AT JAGO R NR KAKTOVIK AK,"Lake, Reservoir, Impoundment",,19060502,,,,,70.03594580000000,-143.2305374000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700230147201000,SHAVIOVIK R SITE 1 NR DEADHORSE AK,Stream,,19060403,,,,,70.04141500000000,-147.3390560000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700313143435100,UNNAMED LK 25 NR KAKTOVIK AK,"Lake, Reservoir, Impoundment",,19060502,,,,,70.05343830000000,-143.7336109000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700330153290000,UNNAMED LK 13 MI NE OF VABM 297 FLO NR UMIAT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.05794120000000,-153.4864736000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700336152245400,JUDY C (QW SITE) NR NUIQSUT AK,Stream,,19060205,,,,,70.05962419000000,-152.4181000000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700430147421000,UNNAMED LK 73 NR KADLEROSHILIK R NR DEADHORSE AK,"Lake, Reservoir, Impoundment",,19060403,,,,,70.07474030000000,-147.7057430000000,63360,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700438145423500,CANNING R DELTA E CHANNEL NR KAKTOVIK AK,Stream,,19060501,,,,,70.07701219000000,-145.7125840000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700450143100000,UNNAMED LK NR JAGO R NR KAKTOVIK AK,"Lake, Reservoir, Impoundment",,19060503,,,,,70.08039239000000,-143.1694293000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700507147163000,SHAVIOVIK R NR DEADHORSE AK,Stream,,19060403,,,,,70.08503060000000,-147.2779511000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700610147305000,UNNAMED LK 26 NR KADLEROSHILIK R NR DEADHORSE AK,"Lake, Reservoir, Impoundment",,19060403,,,,,70.10252498000000,-147.5168530000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700646152112000,UNNAMED C 29 MI WSW OF NUIQSUT AK,Stream,,,,,,,70.11276110000000,-152.1888528000000,24000,Unknown,Unknown,Interpolated from Digital MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700654153000000,UNNAMED LK 5.5 MI NW OF FISH C NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.11461469000000,-153.0031396000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700717143383401,NAVARAKPUK LAKE 0.5 MI W OF KAKTOVIK AK,"Lake, Reservoir, Impoundment",,19060502,,,,,70.12143610000000,-143.6427778000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,39,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700800155121200,OUMALIK R NR ATAKSUK AK,Stream,,19060206,,,,,70.13291880000000,-155.2065475000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700812154383000,IKPIKPUK R NR LONELY AK,Stream,,19060204,,,,,70.13626139000000,-154.6448563000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700822150553200,ITKILLIK R NR NUIQSUT AK,Stream,,19060304,,,,,70.13911230000000,-150.9286425000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700825152071300,UNNAMED C 27 MI WSW OF NUIQSUT AK,Stream,,,,,,,70.14040560000000,-152.1203110000000,24000,Unknown,Unknown,Interpolated from Digital MAP.,NAD83,64,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700922148083800,SAGAVANIRKTOK R EB OF E CHANNEL NR DEADHORSE AK,Stream,,19060402,,,,,70.15584290000000,-148.1468883000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700938148104300,SAGAVANIRKTOK R WB OF E CHANNEL NR DEADHORSE AK,Stream,,19060402,,,,,70.16028670000000,-148.1816129000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-700942154140000,UNNAMED LK NE OF VABM 217 ALIK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.16126880000000,-154.2365016000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701008151561200,UNNAMED C 22 MI W OF NUIQSUT AK,Stream,,,,,,,70.16888889000000,-151.9366000000000,24000,Unknown,Unknown,Interpolated from Digital MAP.,NAD83,51,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701054151324200,UBLUTUOCH R NR NUIQSUT AK,Stream,,19060205,,,,,70.18131687000000,-151.5481094000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701100148124600,UNNAMED LK 22 NR DEADHORSE AK,"Lake, Reservoir, Impoundment",,19060402,,,,,70.18306480000000,-148.2157854000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701130152323000,UNNAMED LK 1 MI NW OF FISH C NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.19129129000000,-152.5448086000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701148152161800,UNNAMED LK 3 MI SE OF FISH C NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.19629779000000,-152.2747980000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701216148241000,SAGAVANIRKTOK R W CHANNEL NR DEADHORSE AK,Stream,,19060402,,,,,70.20417210000000,-148.4057988000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701230148103000,UNNAMED LK 30 NR DEADHORSE AK,"Lake, Reservoir, Impoundment",,19060402,,,,,70.20806730000000,-148.1780106000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701248151121000,BILLS C NR LAKE OUTLET NR NUIQSUT AK,Stream,,19060205,,,,,70.21333330000000,-151.2027778000000,63360,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,75,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701254152213600,FISH C (QW SITE) NR  NUIQSUT AK,Stream,,19060205,,,,,70.21462940000000,-152.3631400000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701259151583700,UNNAMED C 23 MI W OF NUIQSUT AK,Stream,,,,,,,70.21630560000000,-151.9768139000000,24000,Unknown,Unknown,Interpolated from Digital MAP.,NAD83,33,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701310148270000,LK COLLEEN NR PRUDHOE BAY AK,"Lake, Reservoir, Impoundment",,19060401,,,,,70.21917190000000,-148.4530260000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701312153103000,UNNAMED LK S LOBE AT PIK DUNES NR LONELY AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.21961468000000,-153.1781724000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701331157532800,UNNAMED LK NR KUKAK C NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.22479890000000,-157.8944156000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701400152274200,UNNAMED LK W LOBE 2 MI NW FISH C NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.23296090000000,-152.4648165000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701409151162900,BILLS C NR NUIQSUT AK,Stream,,19060205,,,,,70.23583330000000,-151.2747222000000,63360,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,50,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701436152244800,UNNAMED LK E LOBE 2 MI NW FISH C NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.24296220000000,-152.4164837000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701553148380400,PUTULIGAYUK R AB LK OUTLET NR DEADHORSE AK,Stream,,19060401,,,,,70.26444759000000,-148.6374874000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701641151284400,BLACKFISH C NR NUIQSUT AK,Stream,,19060205,,,,,70.27805560000000,-151.4788889000000,63360,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,25,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701642148144400,W CHAN SAGAVANIRKTOK R NR DEADHORSE AK,Stream,,19060402,,,,,70.27806940000000,-148.2485824000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701642152484800,UNNAMED LK 8 MI N OF INIGOK C NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.27795419000000,-152.8165117000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701706152194200,UNNAMED LK 1 MI SE OF KALIKPIK C NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.28463199000000,-152.3314917000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701712154434800,UNNAMED LK 1.5 MI E OF IKPIKPUK R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.28626150000000,-154.7332272000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701720151184500,CREA C NR  NUIQSUT AK,Stream,,19060205,,,,,70.28888889000000,-151.3125000000000,63360,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,12,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701724151101200,OIL LK NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.28966450000000,-151.1731350000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701746148424500,BIG LK NR PRUDHOE BAY AK,"Lake, Reservoir, Impoundment",,19060401,,,,,70.29583640000000,-148.7155526000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701754154163000,UNNAMED LK NW OF VABM 194 GRACE NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.29793630000000,-154.2781978000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701808151165100,OIL C NR NUIQSUT AK,Stream,,19060205,,,,,70.30222220000000,-151.2808333000000,63360,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,12,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701812151404600,BEAR TRIO C NR NUIQSUT AK,Stream,,19060205,,,,,70.30333330000000,-151.6794444000000,63360,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,12,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701823156181300,UNNAMED LK 3.5 MI W OF BM 144 BUCK NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.30595250000000,-156.3069064000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701824153032400,UNNAMED LK SE OF TESHEKPUK LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.30628450000000,-153.0598598000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-701900151283600,FISH C AB TINGMEACHSIOVIK R NR NUIQSUT AK,Stream,,19060205,,,,,70.31632270000000,-151.4798128000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702012155401200,UNNAMED LK 2.5 MI E OF TOPAGORUK R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.33624470000000,-155.6732902000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702118152310500,UNNAMED LK OUTLET NR KALIKPIK R NR NUIQSUT AK,Stream,,19060205,,,,,70.35462940000000,-152.5212410000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702148152291800,UNNAMED LK 5 MI NW OF KALIKPIK R NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.36296368000000,-152.4915197000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702148153394800,UNNAMED LK AT VABM 140 HELEN NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.36294290000000,-153.6665325000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702212153184200,UNNAMED LK SE OF VABM 128 DIM NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.36961470000000,-153.3148780000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702218152264200,UNNAMED LK 5.5 MI NW OF KALIKPIK R NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.37129830000000,-152.4481868000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702224151164200,FISH C AT MOUTH NR NUIQSUT AK,Stream,,19060205,,,,,70.37299700000000,-151.2814929000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702230154383000,UNNAMED LK NR IKPIKPUK R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.37459690000000,-154.6449098000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702300155421200,UNNAMED LK 2 MI E OF TOPAGORUK R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.38291140000000,-155.7066355000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702418155501200,TOPAGORUK R NR ATKASUK AK,Stream,,19060206,,,,,70.40457578000000,-155.8399780000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702554150241200,UNNAMED LK ON ANACHLIK ISLAND NR NUIQSUT AK,"Lake, Reservoir, Impoundment",,19060304,,,,,70.43135880000000,-150.4064824000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702620157243000,UNNAMED LK 2 MI S OF ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.43842970000000,-157.4116706000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702800154241200,UNNAMED LK SW LOBE W TESHEKPUK LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.46626850000000,-154.4065850000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702840157283000,IKMAKRAK LK NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.47731810000000,-157.4783460000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-702900154222400,UNNAMED LK N LOBE W OF TESHEKPUK LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.48293588000000,-154.3765879000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703007154372000,UNNAMED LK 4 MI SE OF IKPIKPUK R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.50154249000000,-154.6254964000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703040154425700,UNNAMED LK 2 MI SE OF IKPIKPUK R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.51070758000000,-154.7191146000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703100152233600,UNNAMED LK 2 MI S OF KOGRU R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.51630400000000,-152.3965538000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703104157223200,USUKTUK R NR ATKASUK AK,Stream,,19060203,,,,,70.51732190000000,-157.3789073000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703118152263000,UNNAMED LK 1.5 MI S OF KOGRU R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060205,,,,,70.52130300000000,-152.4448898000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703133154421000,UNNAMED LK 1.5 MI SE OF IKPIKPUK R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.52543018000000,-154.7060620000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703138155143600,UNNAMED LK NR CHIPP R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.52681200000000,-155.2466437000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703200153390000,TESHEKPUK LK S END NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.53294688000000,-153.6532435000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703203154382100,UNNAMED LK 2.5 MI SE OF IKPIKPUK R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.53376480000000,-154.6424498000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703300153094200,TESHEKPUK LK SE END NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.54962280000000,-153.1649189000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
